Unnamed: 0,Unnamed: 0.1,Viral coefficient,Cycle time,Retention rate,Resurrection rate,New,Active,Lost
243,243,1.0213577086623369,20.0,0.4613532051136019,0.007630722413178783,16,1962.0,966.0
244,244,1.0256546231480672,20.0,0.4620447088879657,0.007642539234441366,16,1977.0,967.0
245,245,1.029969992537902,20.0,0.4627327637728666,0.007654297119062023,16,1992.0,968.0
246,246,1.0343036910247785,20.0,0.4634173869697124,0.007665996360988488,16,2007.0,969.0
247,247,1.038655590004097,20.0,0.4640985955941187,0.007677637252702412,16,2022.0,970.0
248,248,1.0430255580673748,20.0,0.4647764066763368,0.007689220085226698,16,2037.0,971.0
249,249,1.0474134609962955,20.0,0.4654508371616788,0.007700745148132762,16,2052.0,972.0
250,250,1.0518191617571635,20.0,0.4661219039109421,0.007712212729547777,16,2067.0,973.0
251,251,1.0562425204957662,20.0,0.4667896237008303,0.007723623116161873,16,2082.0,974.0
252,252,1.0606833945326457,20.0,0.4674540132243731,0.007734976593235313,16,2097.0,975.0
253,253,1.0651416383587875,20.0,0.468115089091343,0.0077462734446056124,16,2112.0,976.0
254,254,1.069617103631732,20.0,0.4687728678286711,0.007757513952694647,16,2127.0,977.0
255,255,1.0741096391721037,20.0,0.4694273658808603,0.0077686983985157014,16,2142.0,978.0
256,256,1.0786190909605742,20.0,0.4700785996103958,0.007779827061680507,16,2157.0,979.0
257,257,1.0831453021352566,20.0,0.4707265852981547,0.007790900220406218,16,2172.0,980.0
258,258,1.087688112989533,20.0,0.4713713391438133,0.007801918151522383,16,2187.0,981.0
259,259,1.0922473609703254,20.0,0.4720128772662509,0.007812881130477853,17,2202.0,982.0
260,260,1.096822880676807,20.0,0.4726512157039542,0.007823789431347672,17,2218.0,983.0
261,261,1.1014145038595646,20.0,0.4732863704154173,0.007834643326839929,17,2234.0,984.0
262,262,1.1060220594202086,20.0,0.4739183572795411,0.00784544308830258,17,2250.0,985.0
263,263,1.1106453734114388,20.0,0.4745471920960303,0.00785618898573022,17,2266.0,986.0
264,264,1.1152842690375702,20.0,0.4751728905857877,0.007866881287770848,17,2282.0,987.0
265,265,1.1199385666555164,20.0,0.4757954683913084,0.00787752026173257,17,2298.0,988.0
266,266,1.1246080837762409,20.0,0.4764149410770699,0.007888106173590289,17,2314.0,989.0
267,267,1.129292635066678,20.0,0.4770313241299216,0.007898639287992353,17,2330.0,990.0
268,268,1.1339920323521162,20.0,0.4776446329594719,0.007909119868267171,17,2346.0,991.0
269,269,1.138706084619068,20.0,0.4782548828984735,0.007919548176429795,17,2362.0,992.0
270,270,1.1434345980186094,20.0,0.4788620892032067,0.007929924473188474,17,2378.0,993.0
271,271,1.1481773758702003,20.0,0.4794662670538608,0.007940249017951165,17,2394.0,994.0
272,272,1.1529342186659908,20.0,0.4800674315549133,0.007950522068832028,17,2410.0,995.0
273,273,1.1577049240756092,20.0,0.4806655977355082,0.007960743882657866,17,2426.0,996.0
274,274,1.162489286951444,20.0,0.4812607805498312,0.00797091471497456,17,2442.0,997.0
275,275,1.1672870993344118,20.0,0.4818529948774836,0.007981034820053447,18,2458.0,998.0
276,276,1.1720981504602204,20.0,0.4824422555238544,0.00799110445089768,18,2475.0,999.0
277,277,1.1769222267661303,20.0,0.4830285772204905,0.008001123859248555,18,2492.0,1000.0
278,278,1.1817591118982105,20.0,0.4836119746254649,0.008011093295591805,18,2509.0,1001.0
279,279,1.186608586719096,20.0,0.484192462323743,0.008021013009163854,18,2526.0,1002.0
280,280,1.1914704293162504,20.0,0.4847700548275475,0.00803088324795806,18,2543.0,1003.0
281,281,1.1963444150107294,20.0,0.4853447665767212,0.008040704258730906,18,2560.0,1004.0
282,282,1.2012303163664522,20.0,0.4859166119390877,0.008050476287008175,18,2577.0,1005.0
283,283,1.2061279031999808,20.0,0.4864856052108108,0.008060199577091082,18,2594.0,1006.0
284,284,1.2110369425908103,20.0,0.4870517606167519,0.008069874372062382,18,2611.0,1007.0
285,285,1.2159571988921687,20.0,0.4876150923108258,0.00807950091379246,19,2628.0,1008.0
286,286,1.2208884337423318,20.0,0.488175614376354,0.008089079442945353,19,2645.0,1010.0
287,287,1.2258304060764504,20.0,0.4887333408264175,0.008098610198984795,19,2662.0,1012.0
288,288,1.2307828721388947,20.0,0.4892882856042065,0.008108093420180179,19,2679.0,1014.0
289,289,1.2357455854961148,20.0,0.4898404625833693,0.008117529343612533,19,2697.0,1015.0
290,290,1.2407182970500192,20.0,0.4903898855683592,0.00812691820518043,19,2715.0,1016.0
291,291,1.2457007550518722,20.0,0.4909365682947795,0.0081362602396059,19,2733.0,1017.0
292,292,1.2506927051167105,20.0,0.4914805244297267,0.008145555680440291,19,2751.0,1018.0
293,293,1.2556938902382817,20.0,0.4920217675721327,0.008154804760070106,19,2769.0,1019.0
294,294,1.260704050804501,20.0,0.4925603112531041,0.00816400770972282,19,2787.0,1020.0
295,295,1.265722924613434,20.0,0.493096168936261,0.008173164759472655,19,2805.0,1021.0
296,296,1.2707502468897949,20.0,0.4936293540180733,0.008182276138246325,20,2823.0,1022.0
297,297,1.2757857503019734,20.0,0.49415987982819604,0.008191342073828779,20,2841.0,1024.0
298,298,1.280829164979581,20.0,0.4946877596298019,0.00820036279286888,20,2859.0,1026.0
299,299,1.2858802185315201,20.0,0.4952130066199135,0.00820933852088507,20,2877.0,1028.0
